Date,country,Province/State,Lat,Long,Confirmed,Recovered,Deaths
2020/7/4,Algeria,,28.0339,1.6596,15500,11181,946
2020/7/5,Algeria,,28.0339,1.6596,15941,11492,952
2020/7/6,Algeria,,28.0339,1.6596,16404,11884,959
2020/1/22,Andorra,,42.5063,1.5218,0,0,0
2020/1/23,Andorra,,42.5063,1.5218,0,0,0
2020/1/24,Andorra,,42.5063,1.5218,0,0,0
2020/1/25,Andorra,,42.5063,1.5218,0,0,0
2020/1/26,Andorra,,42.5063,1.5218,0,0,0
2020/1/27,Andorra,,42.5063,1.5218,0,0,0
2020/1/28,Andorra,,42.5063,1.5218,0,0,0
2020/1/29,Andorra,,42.5063,1.5218,0,0,0
2020/1/30,Andorra,,42.5063,1.5218,0,0,0
2020/1/31,Andorra,,42.5063,1.5218,0,0,0
2020/2/1,Andorra,,42.5063,1.5218,0,0,0
2020/2/2,Andorra,,42.5063,1.5218,0,0,0
2020/2/3,Andorra,,42.5063,1.5218,0,0,0
2020/2/4,Andorra,,42.5063,1.5218,0,0,0
2020/2/5,Andorra,,42.5063,1.5218,0,0,0
2020/2/6,Andorra,,42.5063,1.5218,0,0,0
2020/2/7,Andorra,,42.5063,1.5218,0,0,0
2020/2/8,Andorra,,42.5063,1.5218,0,0,0
2020/2/9,Andorra,,42.5063,1.5218,0,0,0
2020/2/10,Andorra,,42.5063,1.5218,0,0,0
2020/2/11,Andorra,,42.5063,1.5218,0,0,0
2020/2/12,Andorra,,42.5063,1.5218,0,0,0
2020/2/13,Andorra,,42.5063,1.5218,0,0,0
2020/2/14,Andorra,,42.5063,1.5218,0,0,0
2020/2/15,Andorra,,42.5063,1.5218,0,0,0
2020/2/16,Andorra,,42.5063,1.5218,0,0,0
2020/2/17,Andorra,,42.5063,1.5218,0,0,0
2020/2/18,Andorra,,42.5063,1.5218,0,0,0
2020/2/19,Andorra,,42.5063,1.5218,0,0,0
2020/2/20,Andorra,,42.5063,1.5218,0,0,0
2020/2/21,Andorra,,42.5063,1.5218,0,0,0
2020/2/22,Andorra,,42.5063,1.5218,0,0,0
2020/2/23,Andorra,,42.5063,1.5218,0,0,0
2020/2/24,Andorra,,42.5063,1.5218,0,0,0
2020/2/25,Andorra,,42.5063,1.5218,0,0,0
2020/2/26,Andorra,,42.5063,1.5218,0,0,0
2020/2/27,Andorra,,42.5063,1.5218,0,0,0
2020/2/28,Andorra,,42.5063,1.5218,0,0,0
2020/2/29,Andorra,,42.5063,1.5218,0,0,0
2020/3/1,Andorra,,42.5063,1.5218,0,0,0
2020/3/2,Andorra,,42.5063,1.5218,1,0,0
2020/3/3,Andorra,,42.5063,1.5218,1,0,0
2020/3/4,Andorra,,42.5063,1.5218,1,0,0
2020/3/5,Andorra,,42.5063,1.5218,1,0,0
2020/3/6,Andorra,,42.5063,1.5218,1,0,0
2020/3/7,Andorra,,42.5063,1.5218,1,0,0
2020/3/8,Andorra,,42.5063,1.5218,1,0,0
2020/3/9,Andorra,,42.5063,1.5218,1,0,0
2020/3/10,Andorra,,42.5063,1.5218,1,0,0
2020/3/11,Andorra,,42.5063,1.5218,1,0,0
2020/3/12,Andorra,,42.5063,1.5218,1,1,0
2020/3/13,Andorra,,42.5063,1.5218,1,0,0
2020/3/14,Andorra,,42.5063,1.5218,1,1,0
2020/3/15,Andorra,,42.5063,1.5218,1,1,0
2020/3/16,Andorra,,42.5063,1.5218,2,1,0
2020/3/17,Andorra,,42.5063,1.5218,39,1,0
2020/3/18,Andorra,,42.5063,1.5218,39,1,0
2020/3/19,Andorra,,42.5063,1.5218,53,1,0
2020/3/20,Andorra,,42.5063,1.5218,75,1,0
2020/3/21,Andorra,,42.5063,1.5218,88,1,0
2020/3/22,Andorra,,42.5063,1.5218,113,1,1
2020/3/23,Andorra,,42.5063,1.5218,133,1,1
2020/3/24,Andorra,,42.5063,1.5218,164,1,1
2020/3/25,Andorra,,42.5063,1.5218,188,1,1
2020/3/26,Andorra,,42.5063,1.5218,224,1,3
2020/3/27,Andorra,,42.5063,1.5218,267,1,3
2020/3/28,Andorra,,42.5063,1.5218,308,1,3
2020/3/29,Andorra,,42.5063,1.5218,334,1,6
2020/3/30,Andorra,,42.5063,1.5218,370,10,8
2020/3/31,Andorra,,42.5063,1.5218,376,10,12
2020/4/1,Andorra,,42.5063,1.5218,390,10,14
2020/4/2,Andorra,,42.5063,1.5218,428,10,15
2020/4/3,Andorra,,42.5063,1.5218,439,16,16
2020/4/4,Andorra,,42.5063,1.5218,466,21,17
2020/4/5,Andorra,,42.5063,1.5218,501,26,18
2020/4/6,Andorra,,42.5063,1.5218,525,31,21
2020/4/7,Andorra,,42.5063,1.5218,545,39,22
2020/4/8,Andorra,,42.5063,1.5218,564,52,23
2020/4/9,Andorra,,42.5063,1.5218,583,58,25
2020/4/10,Andorra,,42.5063,1.5218,601,71,26
2020/4/11,Andorra,,42.5063,1.5218,601,71,26
2020/4/12,Andorra,,42.5063,1.5218,638,128,29
2020/4/13,Andorra,,42.5063,1.5218,646,128,29
2020/4/14,Andorra,,42.5063,1.5218,659,128,31
2020/4/15,Andorra,,42.5063,1.5218,673,169,33
2020/4/16,Andorra,,42.5063,1.5218,673,169,33
2020/4/17,Andorra,,42.5063,1.5218,696,191,35
2020/4/18,Andorra,,42.5063,1.5218,704,205,35
2020/4/19,Andorra,,42.5063,1.5218,713,235,36
2020/4/20,Andorra,,42.5063,1.5218,717,248,37
2020/4/21,Andorra,,42.5063,1.5218,717,282,37
2020/4/22,Andorra,,42.5063,1.5218,723,309,37
2020/4/23,Andorra,,42.5063,1.5218,723,333,37
2020/4/24,Andorra,,42.5063,1.5218,731,344,40
2020/4/25,Andorra,,42.5063,1.5218,738,344,40
2020/4/26,Andorra,,42.5063,1.5218,738,344,40
2020/4/27,Andorra,,42.5063,1.5218,743,385,40
2020/4/28,Andorra,,42.5063,1.5218,743,398,41
2020/4/29,Andorra,,42.5063,1.5218,743,423,42
2020/4/30,Andorra,,42.5063,1.5218,745,468,42
2020/5/1,Andorra,,42.5063,1.5218,745,468,43
2020/5/2,Andorra,,42.5063,1.5218,747,472,44
2020/5/3,Andorra,,42.5063,1.5218,748,493,45
2020/5/4,Andorra,,42.5063,1.5218,750,499,45
2020/5/5,Andorra,,42.5063,1.5218,751,514,46
2020/5/6,Andorra,,42.5063,1.5218,751,521,46
2020/5/7,Andorra,,42.5063,1.5218,752,526,47
2020/5/8,Andorra,,42.5063,1.5218,752,537,47
2020/5/9,Andorra,,42.5063,1.5218,754,545,48
2020/5/10,Andorra,,42.5063,1.5218,755,550,48
2020/5/11,Andorra,,42.5063,1.5218,755,550,48
2020/5/12,Andorra,,42.5063,1.5218,758,568,48
2020/5/13,Andorra,,42.5063,1.5218,760,576,49
2020/5/14,Andorra,,42.5063,1.5218,761,596,49
2020/5/15,Andorra,,42.5063,1.5218,761,604,49
2020/5/16,Andorra,,42.5063,1.5218,761,615,51
2020/5/17,Andorra,,42.5063,1.5218,761,617,51
2020/5/18,Andorra,,42.5063,1.5218,761,624,51
2020/5/19,Andorra,,42.5063,1.5218,761,628,51
2020/5/20,Andorra,,42.5063,1.5218,762,639,51
2020/5/21,Andorra,,42.5063,1.5218,762,639,51
2020/5/22,Andorra,,42.5063,1.5218,762,652,51
2020/5/23,Andorra,,42.5063,1.5218,762,653,51
2020/5/24,Andorra,,42.5063,1.5218,762,653,51
2020/5/25,Andorra,,42.5063,1.5218,763,663,51
2020/5/26,Andorra,,42.5063,1.5218,763,676,51
2020/5/27,Andorra,,42.5063,1.5218,763,676,51
2020/5/28,Andorra,,42.5063,1.5218,763,681,51
2020/5/29,Andorra,,42.5063,1.5218,764,684,51
2020/5/30,Andorra,,42.5063,1.5218,764,692,51
2020/5/31,Andorra,,42.5063,1.5218,764,694,51
2020/6/1,Andorra,,42.5063,1.5218,765,698,51
2020/6/2,Andorra,,42.5063,1.5218,844,733,51
2020/6/3,Andorra,,42.5063,1.5218,851,735,51
2020/6/4,Andorra,,42.5063,1.5218,852,738,51
2020/6/5,Andorra,,42.5063,1.5218,852,741,51
2020/6/6,Andorra,,42.5063,1.5218,852,741,51
2020/6/7,Andorra,,42.5063,1.5218,852,744,51
2020/6/8,Andorra,,42.5063,1.5218,852,751,51
2020/6/9,Andorra,,42.5063,1.5218,852,757,51
2020/6/10,Andorra,,42.5063,1.5218,852,759,51
2020/6/11,Andorra,,42.5063,1.5218,852,780,51
2020/6/12,Andorra,,42.5063,1.5218,853,781,51
2020/6/13,Andorra,,42.5063,1.5218,853,781,51
2020/6/14,Andorra,,42.5063,1.5218,853,781,51
2020/6/15,Andorra,,42.5063,1.5218,853,789,51
2020/6/16,Andorra,,42.5063,1.5218,854,789,52
2020/6/17,Andorra,,42.5063,1.5218,854,791,52
2020/6/18,Andorra,,42.5063,1.5218,855,792,52
2020/6/19,Andorra,,42.5063,1.5218,855,792,52
2020/6/20,Andorra,,42.5063,1.5218,855,792,52
2020/6/21,Andorra,,42.5063,1.5218,855,792,52
2020/6/22,Andorra,,42.5063,1.5218,855,796,52
2020/6/23,Andorra,,42.5063,1.5218,855,797,52
2020/6/24,Andorra,,42.5063,1.5218,855,797,52
2020/6/25,Andorra,,42.5063,1.5218,855,797,52
2020/6/26,Andorra,,42.5063,1.5218,855,799,52
2020/6/27,Andorra,,42.5063,1.5218,855,799,52
2020/6/28,Andorra,,42.5063,1.5218,855,799,52
2020/6/29,Andorra,,42.5063,1.5218,855,799,52
2020/6/30,Andorra,,42.5063,1.5218,855,799,52
2020/7/1,Andorra,,42.5063,1.5218,855,799,52
2020/7/2,Andorra,,42.5063,1.5218,855,800,52
2020/7/3,Andorra,,42.5063,1.5218,855,800,52
2020/7/4,Andorra,,42.5063,1.5218,855,800,52
2020/7/5,Andorra,,42.5063,1.5218,855,800,52
2020/7/6,Andorra,,42.5063,1.5218,855,800,52
2020/1/22,Angola,,-11.2027,17.8739,0,0,0
2020/1/23,Angola,,-11.2027,17.8739,0,0,0
2020/1/24,Angola,,-11.2027,17.8739,0,0,0
2020/1/25,Angola,,-11.2027,17.8739,0,0,0
2020/1/26,Angola,,-11.2027,17.8739,0,0,0
2020/1/27,Angola,,-11.2027,17.8739,0,0,0
2020/1/28,Angola,,-11.2027,17.8739,0,0,0
2020/1/29,Angola,,-11.2027,17.8739,0,0,0
2020/1/30,Angola,,-11.2027,17.8739,0,0,0
2020/1/31,Angola,,-11.2027,17.8739,0,0,0
2020/2/1,Angola,,-11.2027,17.8739,0,0,0
2020/2/2,Angola,,-11.2027,17.8739,0,0,0
2020/2/3,Angola,,-11.2027,17.8739,0,0,0
2020/2/4,Angola,,-11.2027,17.8739,0,0,0
2020/2/5,Angola,,-11.2027,17.8739,0,0,0
2020/2/6,Angola,,-11.2027,17.8739,0,0,0
2020/2/7,Angola,,-11.2027,17.8739,0,0,0
2020/2/8,Angola,,-11.2027,17.8739,0,0,0
2020/2/9,Angola,,-11.2027,17.8739,0,0,0
2020/2/10,Angola,,-11.2027,17.8739,0,0,0
2020/2/11,Angola,,-11.2027,17.8739,0,0,0
2020/2/12,Angola,,-11.2027,17.8739,0,0,0
2020/2/13,Angola,,-11.2027,17.8739,0,0,0
2020/2/14,Angola,,-11.2027,17.8739,0,0,0
2020/2/15,Angola,,-11.2027,17.8739,0,0,0
2020/2/16,Angola,,-11.2027,17.8739,0,0,0
2020/2/17,Angola,,-11.2027,17.8739,0,0,0
2020/2/18,Angola,,-11.2027,17.8739,0,0,0
2020/2/19,Angola,,-11.2027,17.8739,0,0,0
2020/2/20,Angola,,-11.2027,17.8739,0,0,0
2020/2/21,Angola,,-11.2027,17.8739,0,0,0
2020/2/22,Angola,,-11.2027,17.8739,0,0,0
2020/2/23,Angola,,-11.2027,17.8739,0,0,0
2020/2/24,Angola,,-11.2027,17.8739,0,0,0
2020/2/25,Angola,,-11.2027,17.8739,0,0,0
2020/2/26,Angola,,-11.2027,17.8739,0,0,0
2020/2/27,Angola,,-11.2027,17.8739,0,0,0
2020/2/28,Angola,,-11.2027,17.8739,0,0,0
2020/2/29,Angola,,-11.2027,17.8739,0,0,0
2020/3/1,Angola,,-11.2027,17.8739,0,0,0
2020/3/2,Angola,,-11.2027,17.8739,0,0,0
2020/3/3,Angola,,-11.2027,17.8739,0,0,0
2020/3/4,Angola,,-11.2027,17.8739,0,0,0
2020/3/5,Angola,,-11.2027,17.8739,0,0,0
2020/3/6,Angola,,-11.2027,17.8739,0,0,0
2020/3/7,Angola,,-11.2027,17.8739,0,0,0
2020/3/8,Angola,,-11.2027,17.8739,0,0,0
2020/3/9,Angola,,-11.2027,17.8739,0,0,0
2020/3/10,Angola,,-11.2027,17.8739,0,0,0
2020/3/11,Angola,,-11.2027,17.8739,0,0,0
2020/3/12,Angola,,-11.2027,17.8739,0,0,0
2020/3/13,Angola,,-11.2027,17.8739,0,0,0
2020/3/14,Angola,,-11.2027,17.8739,0,0,0
2020/3/15,Angola,,-11.2027,17.8739,0,0,0
2020/3/16,Angola,,-11.2027,17.8739,0,0,0
2020/3/17,Angola,,-11.2027,17.8739,0,0,0
2020/3/18,Angola,,-11.2027,17.8739,0,0,0
2020/3/19,Angola,,-11.2027,17.8739,0,0,0
2020/3/20,Angola,,-11.2027,17.8739,1,0,0
2020/3/21,Angola,,-11.2027,17.8739,2,0,0
2020/3/22,Angola,,-11.2027,17.8739,2,0,0
2020/3/23,Angola,,-11.2027,17.8739,3,0,0
2020/3/24,Angola,,-11.2027,17.8739,3,0,0
2020/3/25,Angola,,-11.2027,17.8739,3,0,0
2020/3/26,Angola,,-11.2027,17.8739,4,0,0
2020/3/27,Angola,,-11.2027,17.8739,4,0,0
2020/3/28,Angola,,-11.2027,17.8739,5,0,0
2020/3/29,Angola,,-11.2027,17.8739,7,0,2
2020/3/30,Angola,,-11.2027,17.8739,7,0,2
2020/3/31,Angola,,-11.2027,17.8739,7,1,2
2020/4/1,Angola,,-11.2027,17.8739,8,1,2
2020/4/2,Angola,,-11.2027,17.8739,8,1,2
2020/4/3,Angola,,-11.2027,17.8739,8,1,2
2020/4/4,Angola,,-11.2027,17.8739,10,2,2
2020/4/5,Angola,,-11.2027,17.8739,14,2,2
2020/4/6,Angola,,-11.2027,17.8739,16,2,2
2020/4/7,Angola,,-11.2027,17.8739,17,2,2
2020/4/8,Angola,,-11.2027,17.8739,19,2,2
2020/4/9,Angola,,-11.2027,17.8739,19,2,2
2020/4/10,Angola,,-11.2027,17.8739,19,2,2
2020/4/11,Angola,,-11.2027,17.8739,19,4,2
2020/4/12,Angola,,-11.2027,17.8739,19,4,2
2020/4/13,Angola,,-11.2027,17.8739,19,4,2
2020/4/14,Angola,,-11.2027,17.8739,19,5,2
2020/4/15,Angola,,-11.2027,17.8739,19,5,2
2020/4/16,Angola,,-11.2027,17.8739,19,5,2
2020/4/17,Angola,,-11.2027,17.8739,19,5,2
2020/4/18,Angola,,-11.2027,17.8739,24,6,2
2020/4/19,Angola,,-11.2027,17.8739,24,6,2
2020/4/20,Angola,,-11.2027,17.8739,24,6,2
2020/4/21,Angola,,-11.2027,17.8739,24,6,2
2020/4/22,Angola,,-11.2027,17.8739,25,6,2
2020/4/23,Angola,,-11.2027,17.8739,25,6,2
2020/4/24,Angola,,-11.2027,17.8739,25,6,2
2020/4/25,Angola,,-11.2027,17.8739,25,6,2
2020/4/26,Angola,,-11.2027,17.8739,26,6,2
2020/4/27,Angola,,-11.2027,17.8739,27,6,2
2020/4/28,Angola,,-11.2027,17.8739,27,6,2
2020/4/29,Angola,,-11.2027,17.8739,27,7,2
2020/4/30,Angola,,-11.2027,17.8739,27,7,2
2020/5/1,Angola,,-11.2027,17.8739,30,11,2
2020/5/2,Angola,,-11.2027,17.8739,35,11,2
2020/5/3,Angola,,-11.2027,17.8739,35,11,2
2020/5/4,Angola,,-11.2027,17.8739,35,11,2
2020/5/5,Angola,,-11.2027,17.8739,36,11,2
2020/5/6,Angola,,-11.2027,17.8739,36,11,2
2020/5/7,Angola,,-11.2027,17.8739,36,11,2
2020/5/8,Angola,,-11.2027,17.8739,43,11,2
2020/5/9,Angola,,-11.2027,17.8739,43,13,2
2020/5/10,Angola,,-11.2027,17.8739,45,13,2
2020/5/11,Angola,,-11.2027,17.8739,45,13,2
2020/5/12,Angola,,-11.2027,17.8739,45,13,2
2020/5/13,Angola,,-11.2027,17.8739,45,14,2
2020/5/14,Angola,,-11.2027,17.8739,48,14,2
2020/5/15,Angola,,-11.2027,17.8739,48,17,2
2020/5/16,Angola,,-11.2027,17.8739,48,17,2
2020/5/17,Angola,,-11.2027,17.8739,48,17,2
2020/5/18,Angola,,-11.2027,17.8739,50,17,3
2020/5/19,Angola,,-11.2027,17.8739,52,17,3
2020/5/20,Angola,,-11.2027,17.8739,52,17,3
2020/5/21,Angola,,-11.2027,17.8739,58,17,3
2020/5/22,Angola,,-11.2027,17.8739,60,17,3
2020/5/23,Angola,,-11.2027,17.8739,61,18,4
2020/5/24,Angola,,-11.2027,17.8739,69,18,4
2020/5/25,Angola,,-11.2027,17.8739,70,18,4
2020/5/26,Angola,,-11.2027,17.8739,70,18,4
2020/5/27,Angola,,-11.2027,17.8739,71,18,4
2020/5/28,Angola,,-11.2027,17.8739,74,18,4
2020/5/29,Angola,,-11.2027,17.8739,81,18,4
2020/5/30,Angola,,-11.2027,17.8739,84,18,4
2020/5/31,Angola,,-11.2027,17.8739,86,18,4
2020/6/1,Angola,,-11.2027,17.8739,86,18,4
2020/6/2,Angola,,-11.2027,17.8739,86,18,4
2020/6/3,Angola,,-11.2027,17.8739,86,18,4
2020/6/4,Angola,,-11.2027,17.8739,86,18,4
2020/6/5,Angola,,-11.2027,17.8739,86,21,4
2020/6/6,Angola,,-11.2027,17.8739,88,24,4
2020/6/7,Angola,,-11.2027,17.8739,91,24,4
2020/6/8,Angola,,-11.2027,17.8739,92,38,4
2020/6/9,Angola,,-11.2027,17.8739,96,38,4
2020/6/10,Angola,,-11.2027,17.8739,113,40,4
2020/6/11,Angola,,-11.2027,17.8739,118,41,5
2020/6/12,Angola,,-11.2027,17.8739,130,42,5
2020/6/13,Angola,,-11.2027,17.8739,138,61,6
2020/6/14,Angola,,-11.2027,17.8739,140,61,6
2020/6/15,Angola,,-11.2027,17.8739,142,64,6
2020/6/16,Angola,,-11.2027,17.8739,148,64,6
2020/6/17,Angola,,-11.2027,17.8739,155,64,7
2020/6/18,Angola,,-11.2027,17.8739,166,64,8
2020/6/19,Angola,,-11.2027,17.8739,172,66,8
2020/6/20,Angola,,-11.2027,17.8739,176,66,9
2020/6/21,Angola,,-11.2027,17.8739,183,77,9
2020/6/22,Angola,,-11.2027,17.8739,186,77,10
2020/6/23,Angola,,-11.2027,17.8739,189,77,10
2020/6/24,Angola,,-11.2027,17.8739,197,77,10
2020/6/25,Angola,,-11.2027,17.8739,212,81,10
2020/6/26,Angola,,-11.2027,17.8739,212,81,10
2020/6/27,Angola,,-11.2027,17.8739,259,81,10
2020/6/28,Angola,,-11.2027,17.8739,267,81,11
2020/6/29,Angola,,-11.2027,17.8739,276,93,11
2020/6/30,Angola,,-11.2027,17.8739,284,93,13
2020/7/1,Angola,,-11.2027,17.8739,291,97,15
2020/7/2,Angola,,-11.2027,17.8739,315,97,17
2020/7/3,Angola,,-11.2027,17.8739,328,107,18
2020/7/4,Angola,,-11.2027,17.8739,346,108,19
2020/7/5,Angola,,-11.2027,17.8739,346,108,19
2020/7/6,Angola,,-11.2027,17.8739,346,108,19
2020/1/22,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/1/23,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/1/24,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/1/25,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/1/26,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/1/27,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/1/28,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/1/29,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/1/30,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/1/31,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/1,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/2,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/3,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/4,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/5,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/6,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/7,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/8,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/9,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/10,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/11,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/12,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/13,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/14,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/15,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/16,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/17,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/18,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/19,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/21,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/22,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/23,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/24,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/25,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/26,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/27,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/28,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/2/29,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/3/1,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/3/2,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/3/3,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/3/4,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/3/5,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/3/6,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/3/7,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/3/8,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/3/9,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/3/10,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/3/11,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/3/12,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2020/3/13,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
2020/3/14,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
2020/3/15,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
2020/3/16,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
2020/3/17,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
2020/3/18,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
2020/3/19,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
2020/3/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
2020/3/21,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
2020/3/22,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
2020/3/23,Antigua and Barbuda,,17.0608,-61.7964,3,0,0
2020/3/24,Antigua and Barbuda,,17.0608,-61.7964,3,0,0
2020/3/25,Antigua and Barbuda,,17.0608,-61.7964,3,0,0
2020/3/26,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
2020/3/27,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
2020/3/28,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
2020/3/29,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
2020/3/30,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
2020/3/31,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
2020/4/1,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
2020/4/2,Antigua and Barbuda,,17.0608,-61.7964,9,0,0
2020/4/3,Antigua and Barbuda,,17.0608,-61.7964,15,0,0
2020/4/4,Antigua and Barbuda,,17.0608,-61.7964,15,0,0
2020/4/5,Antigua and Barbuda,,17.0608,-61.7964,15,0,0
2020/4/6,Antigua and Barbuda,,17.0608,-61.7964,15,0,0
2020/4/7,Antigua and Barbuda,,17.0608,-61.7964,19,0,1
2020/4/8,Antigua and Barbuda,,17.0608,-61.7964,19,0,2
2020/4/9,Antigua and Barbuda,,17.0608,-61.7964,19,0,2
2020/4/10,Antigua and Barbuda,,17.0608,-61.7964,19,0,2
2020/4/11,Antigua and Barbuda,,17.0608,-61.7964,21,0,2
2020/4/12,Antigua and Barbuda,,17.0608,-61.7964,21,0,2
2020/4/13,Antigua and Barbuda,,17.0608,-61.7964,23,0,2
2020/4/14,Antigua and Barbuda,,17.0608,-61.7964,23,3,2
2020/4/15,Antigua and Barbuda,,17.0608,-61.7964,23,3,2
2020/4/16,Antigua and Barbuda,,17.0608,-61.7964,23,3,3
2020/4/17,Antigua and Barbuda,,17.0608,-61.7964,23,3,3
2020/4/18,Antigua and Barbuda,,17.0608,-61.7964,23,3,3
2020/4/19,Antigua and Barbuda,,17.0608,-61.7964,23,3,3
2020/4/20,Antigua and Barbuda,,17.0608,-61.7964,23,3,3
2020/4/21,Antigua and Barbuda,,17.0608,-61.7964,23,7,3
2020/4/22,Antigua and Barbuda,,17.0608,-61.7964,24,10,3
2020/4/23,Antigua and Barbuda,,17.0608,-61.7964,24,10,3
2020/4/24,Antigua and Barbuda,,17.0608,-61.7964,24,11,3
2020/4/25,Antigua and Barbuda,,17.0608,-61.7964,24,11,3
2020/4/26,Antigua and Barbuda,,17.0608,-61.7964,24,11,3
2020/4/27,Antigua and Barbuda,,17.0608,-61.7964,24,11,3
2020/4/28,Antigua and Barbuda,,17.0608,-61.7964,24,11,3
2020/4/29,Antigua and Barbuda,,17.0608,-61.7964,24,11,3
2020/4/30,Antigua and Barbuda,,17.0608,-61.7964,24,11,3
2020/5/1,Antigua and Barbuda,,17.0608,-61.7964,25,15,3
2020/5/2,Antigua and Barbuda,,17.0608,-61.7964,25,15,3
2020/5/3,Antigua and Barbuda,,17.0608,-61.7964,25,15,3
2020/5/4,Antigua and Barbuda,,17.0608,-61.7964,25,15,3
2020/5/5,Antigua and Barbuda,,17.0608,-61.7964,25,16,3
2020/5/6,Antigua and Barbuda,,17.0608,-61.7964,25,16,3
2020/5/7,Antigua and Barbuda,,17.0608,-61.7964,25,16,3
2020/5/8,Antigua and Barbuda,,17.0608,-61.7964,25,16,3
2020/5/9,Antigua and Barbuda,,17.0608,-61.7964,25,19,3
2020/5/10,Antigua and Barbuda,,17.0608,-61.7964,25,19,3
2020/5/11,Antigua and Barbuda,,17.0608,-61.7964,25,19,3
2020/5/12,Antigua and Barbuda,,17.0608,-61.7964,25,19,3
2020/5/13,Antigua and Barbuda,,17.0608,-61.7964,25,19,3
2020/5/14,Antigua and Barbuda,,17.0608,-61.7964,25,19,3
2020/5/15,Antigua and Barbuda,,17.0608,-61.7964,25,19,3
2020/5/16,Antigua and Barbuda,,17.0608,-61.7964,25,19,3
